Name
R3hdm1
Thsd7b
Gm16083
Yod1
Fam72a
Rab7b
Nucks1
Slc45a3
Pik3c2b
Plekha6
Chil1
Kdm5b
Ube2t
Ptpn7
Gm4793
Phlda3
Kif21b
Kif14
Zfp281
A430106G13Rik
Dennd1b
Aspm
Kcnt2
B3galt2
Brinp3
Tpr
Ivns1abp
Fam129a
Colgalt2
Nmnat2
Rnasel
Glul
Abl2
4930439D14Rik
Cryzl2
Tnr
4930523C07Rik
Rc3h1
Cenpl
Tnfsf18
Kifap3
Slc19a2
Gpr161
Gm37073
Creg1
Ildr2
Fam78b
Rxrg
Rgs5
Gm37748
4930500M09Rik
Olfml2b
Fcgr4
Cfap126
Adamts4
Nectin4
Arhgap30
F11r
Cd48
Cd84
Slamf6
Slamf9
Tagln2
Cfap45
Vsig8
Ifi209
Ifi208
Fmn2
Exo1
Sdccag8
Kif26b
Cdc42bpa
Parp1
Lin9
Tmem63a
A430110L20Rik
Cnih3
Dnah14
1700047M11Rik
Susd4
Tlr5
Dusp10
Eprs
Slc30a10
A430105J06Rik
Gpatch2
Ptpn14
Gm37422
Gm28172
Angel2
Nsl1
Batf3
D730003I15Rik
Tmem206
Lpgat1
Nek2
Slc30a1
Kcnh1
A130010J15Rik
Plxna2
Cd34
Zbtb2
Syne1
Fbxo5
Rgs17
Ulbp1
Gm48614
Sash1
Samd5
Adgb
Grm1
Utrn
Phactr2
Aig1
Adgrg6
Arfgef3
Tnfaip3
Pde7b
Myb
Eya4
Arg1
Akap7
L3mbtl3
Gm46218
Rspo3
Cenpw
Ncoa7
Tpd52l1
Rnf217
Nkain2
Zufsp
Fam26f
Dse
Marcks
Cdc40
Gpr6
Cep57l1
Nr2e1
Gm26860
Sobp
Prdm1
Lin28b
Grik2
Cep85l
Fam184a
Man1a
Tbc1d32
Ddit4
Slc29a3
Sgpl1
Tspan15
Srgn
Ddx21
Ccar1
Tet1
Mypn
Gm26789
Gm10118
Lrrtm3
Zfp365
Arid5b
A930033H14Rik
Cdk1
Phyhipl
Bicc1
Mif
Prmt2
Pcnt
Col6a2
Col6a1
Adarb1
Lrrc3
Pfkl
2610008E11Rik
Shc2
Plppr3
Cbarp
Lingo3
Lmnb2
Gng7
Diras1
Atcay
Fzr1
Nfic
Celf5
S1pr4
Tle6
Nfyb
Nuak1
Ckap4
Mterf2
Hsp90b1
Stab2
Ascl1
Parpbp
Spic
Utp20
Ano4
Gas2l3
Slc17a8
Tmpo
Nedd1
Cfap54
Plxnc1
Gm34921
Lrriq1
Tmtc2
Syt1
Nav3
Glipr1
Trhde
Thap2
Lgr5
Kcnmb4
Lyz2
Mdm2
Dyrk2
Helb
Msrb3
Tbc1d30
Srgap1
Gm36208
Slc16a7
March9
Slc26a10
Arhgef25
Kif5a
Nab2
Gm47438
Gm26847
Il23a
Myl6
Pa2g4
Rps26
Ikzf4
Vmn2r84
Vmn2r85
Ppp1r14c
Akap12
Gm21781
Vip
Ppil4
Plagl1
Hivep2
Cited2
Txlnb
Nhsl1
Ifngr1
Map3k5
Map7
Bclaf1
Ahi1
Gm26577
Sgk1
Slc2a12
Vnn3
Ctgf
Epb41l2
Arhgap18
Ptprk
Soga3
9330159F19Rik
Tspyl4
Hs3st5
Lama4
Fyn
Traf3ip2
Rev3l
Cd164
Sesn1
Sec63
9030612E09Rik
Cd24a
Gm47389
Ascc3
Gm46224
Slc35f1
Pln
Gm47917
Fabp7
Gcc2
Ranbp2
Sh3rf3
Sowahc
P4ha1
Spock2
Psap
Vsir
Tbata
Nodal
Lrrc20
Dna2
Rufy2
Jmjd1c
Gm32023
Egr2
Rhobtb1
Ank3
Fam13c
Pcdh15
Gnaz
Rab36
Specc1l
Adora2a
Ggt5
Chchd10
Vpreb3
Lss
Slc19a1
Cstb
Slc1a6
Fstl3
Palm
Arid3a
Grin3b
Cnn2
Midn
Efna2
Apc2
Plk5
Gm26710
Dot1l
Gadd45b
Matk
Tbxa2r
Mfsd12
Smim24
Gm16105
Zfp873
BC024063
AU041133
Gm4924
Txnrd1
D10Wsu102e
1500009L16Rik
4930463O16Rik
Tcp11l2
Btbd11
Timp3
Nt5dc3
Igf1
Gnptab
Sycp3
Anks1b
Gm17745
Ntn4
Tmcc3
Cep83
Eea1
Btg1
Dcn
Atp2b1
Dusp6
B530045E10Rik
Kitl
Cep290
Mgat4c
Slc6a15
Ccdc59
Ppfia2
Lin7a
Pawr
E2f7
Osbpl8
Nap1l1
Phlda1
Kcnc2
Zfc3h1
Ptprb
Gm40773
Mdm1
Grip1
Gns
D930020B18Rik
Ppm1h
Fam19a2
Lrig3
Mettl1
Cdk4
Agap2
B4galnt1
F420014N23Rik
Ddit3
Ndufa4l2
Myo1a
Prim1
Baz2a
Timeless
Apof
Stat2
Cd63
Itga7
Osbp2
Tcn2
Ccdc157
Emid1
Camk2b
H2afv
Igfbp3
Grb10
Plek
Etaa1
Cep68
Slc1a4
Aftph
Lgalsl
Otx1
Ehbp1
Rel
Ccdc85a
Eml6
Sptbn1
Rhbdf1
Fgf18
Dock2
Spdl1
Fbll1
Wwc1
Tenm2
Hmmr
Ccng1
Gabrg2
Gabra1
Cyfip2
2310031A07Rik
Gm5431
9930111J21Rik2
Sqstm1
Ltc4s
Rufy1
Zfp879
Zfp354b
Hnrnpab
Jade2
Rad50
Sparc
Glra1
Gemin5
Obscn
Rnf112
Epn2
Slc5a10
Hs3st3b1
Arhgap44
Dnah9
Shisa6
Usp43
C78197
Arhgef15
9330160F10Rik
Cntrob
Chd3
Tmem88
Kdm6b
Efnb3
Atp1b2
Cd68
Chrnb1
Fgf11
Nlgn2
Tmem95
Eif5a
Cxcl16
Pfn1
Scimp
C1qbp
6330403K07Rik
Nlrp1b
Pitpnm3
4933427D14Rik
Smtnl2
Haspin
Rpa1
Serpinf1
Gm26836
Doc2b
Rflnb
Cpd
Nsrp1
Efcab5
Ankrd13b
Gm10392
Taok1
Traf4
Tmem97
Lgals9
Omg
Adap2os
5730455P16Rik
Cct6b
Slfn9
Slfn8
Ccl5
Ccl9
Ccl6
Ccl3
Dusp14
Pigw
Brip1
Ypel2
Gdpd1
Prr11
Ppm1e
Gm11508
Msi2
Hlf
Utp18
Luc7l3
Cacna1g
Rsad1
Eme1
Itga3
Nxph3
Gm11527
Igf2bp1
Nfe2l1
Lrrc46
Tbkbp1
Kpnb1
Srcin1
Cwc25
Arl5c
Stac2
Fbxl20
Neurod2
Top2a
Krt10
Hap1
Zfp385c
Dhx58
Cavin1
Psmc3ip
Ezh1
Vat1
Brca1
Meox1
Sost
Dusp3
Mpp3
Ubtf
Slc4a1
Fam171a2
Itga2b
Gpatch8
Gjc1
Gfap
Kif18b
C1ql1
Plcd3
Spata32
1700052K11Rik
Ftsj3
Cd79b
Scn4a
Pecam1
Gm11707
Kpna2
Bptf
Pitpnc1
Cacng4
Cacng5
Prkca
Rgs9
Slc16a6
Fam20a
Abca8b
Abca9
Abca6
Abca5
Sdk2
Btbd17
Cd300c2
Cd300lf
Grin2c
Fads6
Jpt1
H3f3b
Trim47
Fbf1
Foxj1
Ube2o
Cygb
St6galnac2
Srsf2
Tk1
Socs3
Usp36
Timp2
Lgals3bp
Gm11747
Rbfox3
Rptoros
Aatk
Gm11772
Pde6g
Gm16755
Alyref
Mafg
Notum
Dcxr
Cbr2
Fasn
BC017643
Rab40b
Pik3ip1
Selenom
Dusp18
Osm
Ap1b1
Xbp1
A730071L15Rik
Ppia
Ramp3
Adcy1
Vstm2a
Egfr
Cnrip1
Gm16141
Spred2
Sertad2
Zrsr1
Xpo1
Usp34
Bcl11a
Gm6899
Ccdc88a
Mtif2
Clhc1
Cpeb4
Nsg2
Hba-a1
Hba-a2
Stk10
4930403D09Rik
Pank3
Gabrb2
Ccnjl
4933415A04Rik
Pwwp2a
Ebf1
Havcr2
Timd4
Trim7
Zfp62
Olfr1393
Rasgef1c
Cby3
Adamts2
Col23a1
Gm12204
Cdkl3
Fstl4
Aff4
Kif3a
P4ha2
Acsl6
Fnip1
Rapgef6
Gpx3
Slc36a1
G3bp1
Gria1
Mfap3
Larp1
Gm12258
2810021J22Rik
Hist3h2ba
Trim17
2310033P09Rik
Nlrp3
Myo15
Tnfrsf13b
Gm45605
Grap
Gm26964
Ubb
Lrrc75aos2
Trim16
Fbxw10
Pmp22
Myh4
Gas7
Myh10
Aurkb
Vamp2
Hes7
Chd3os
Kdm6bos
Zbtb4
Cldn7
Gabarap
Dlg4
Mgl2
Clec10a
Zmynd15
Mink1
Rabep1
Pimreg
Xaf1
Mybbp1a
P2rx1
Ncbp3
Shpk
Mettl16
Tsr1
Smg6
Rtn4rl1
Tlcd2
Scarf1
Slc43a2
Dbil5
Ssh2
Myo18a
Sez6
Phf12
Spag5
Aldoc
Vtn
Lyrm9
Nf1
Suz12
Atad5
Adap2
Cdk5r1
Ccl2
Ccl7
Ccl12
Ccl8
Unc45b
Slfn5
Slfn2
Slfn1
Taf15
Ccl4
Wfdc17
Heatr6
Car4
Trim37
Tex14
Sept4
Hsf5
Rnf43
Tspoap1
Gm15892
Vezf1
Cuedc1
Coil
Trim25
Tmem100
Mbtd1
Spag9
Tob1
Col1a1
Samd14
Zfp652
Hoxb4
Sp6
B230217C12Rik
Ppp1r1b
Zpbp2
Thra
Rapgefl1
Cdc6
Rara
Igfbp4
A830036E02Rik
Fkbp10
Wnk4
Ifi35
Tmem106a
Rdm1
Rundc3a
Grn
Adam11
Higd1b
Gm26668
Hexim1
Fmnl1
Arhgap27os3
Crhr1
Mapt
Myl4
Gm11639
Mrc2
Tanc2
Ace
Milr1
Gm11715
Gm11713
Helz
Cep112
Axin2
Arsg
Kcnj2
Sox9
Ttyh2
Gprc5c
Cd300a
Cdr2l
Armc7
Prcd
Mfsd11
Mgat5b
Snhg20
Tnrc6c
6030468B19Rik
Birc5
Slc26a11
Rnf213
Tspan10
Gm17586
Myadml2os
Lrrc45
Rac3
Slc16a3
Narf
Metrnl
Gm26520
1110002L01Rik
Dnmt3aos
Efr3b
Ncoa1
Gm46332
Ubxn2a
Klhl29
Gm48633
Rhob
Slc7a15
Kcns3
Gen1
Vsnl1
Mycn
Trib2
Lpin1
Gm4425
2410018L13Rik
Id2
Rsad2
Sox11
Colec11
Bcap29
Gpr22
Hbp1
Prkar2b
Pik3cg
Atxn7l1os1
Ahr
Tspan13
Bzw2
D630036H23Rik
Gm34923
Lsmem1
Ifrd1
Gm47373
Lrrn3
Dnajb9
Gm47096
Stxbp6
Nova1
Gm34304
Snx6
Cfl2
Baz1a
Nfkbia
Ralgapa1
Clec14a
Klhl28
Fkbp3
Mis18bp1
Rpl36al
Cdkl1
Nin
Trim9
Gpr135
Rtn1
Kcnh5
Sptb
Rab15
Pigh
Rdh11
Zfp36l1
Actn1
Ccdc177
Slc8a3
Numb
Gm26571
4732463B04Rik
Pnma1
Fam161b
Syndig1l
Npc2
Ltbp2
Rps6kl1
Mlh3
Tgfb3
Irf2bpl
Alkbh1
Dio2
Cep128
Gtf2a1
Ston2
Kcnk10
Eml5
Foxn3
Nrde2
Rps6ka5
Ccdc88c
Trip11
Gm20604
Btbd7
Asb2
Ifi27l2a
Bcl11b
Degs2
Begain
Gm17111
Hsp90aa1
Ckb
5033406O09Rik
Ahnak2
Jag2
Ighm
Ighj4
Ighj3
Wdr60
Gm48079
AC163032.1
Itgb8
Kif3c
Asxl2
Dnmt3a
Pomc
2810032G03Rik
Apob
Smc6
Rad51ap2
Fam49a
Rock2
Pdia6
Asap2
Rrm2
Mboat2
Kidins220
Cmpk2
Gm31508
Myt1l
Pxdn
Lamb1
Twistnb
Snx13
Dgkb
Etv1
Gm17056
Dock4
Pnpla8
Nrcam
Gm48508
B230217J21Rik
G2e3
Coch
Arhgap5
Akap6
Npas3
Mipol1
Sstr1
Gm17529
Pnn
Lrfn5
Gm527
Prpf39
Fancm
4931403G20Rik
Atl1
Gm10457
Arid4a
2700049A03Rik
Dact1
Daam1
Slc38a6
Syt16
Dbpht2
Rhoj
Syne2
Akap5
Zbtb1
Gphn
Mpp5
Gm26669
1300014J16Rik
Susd6
Smoc1
Gm3693
Ttc9
Sipa1l1
Rgs6
Acot1
Bbof1
Ylpm1
Fos
Jdp2
Flvcr2
Vash1
Gm26764
Nrxn3
Flrt2
Gpr65
Calm1
Dglucy
Cpsf2
Slc24a4
Chga
Unc79
Fam181a
Gm15523
Ifi27
Ppp4r4
Tunar
Bdkrb1
Hhipl1
Cyp46a1
Meg3
Gm26945
B830012L14Rik
Mirg
AC152827.1
Dync1h1
Zfp839
Tecpr2
A230087F16Rik
Trmt61a
Kif26a
Siva1
Crip2
Crip1
Tmem121
Ncapg2
Ptprn2
Rapgef5
Cdca7l
Sp8
Fam208b
Pfkp
Gtpbp4
Chrm3
Ryr2
Edaradd
Gpr137b
Hecw1
Yae1d1
Pou6f2
Gm32036
Zscan26
Nkapl
Zkscan8
Hist1h2ak
Hist1h1b
Hist1h3i
Hist1h2an
Hist1h4i
Hist1h2ag
Zfp322a
Gm46404
Hist1h2bh
Hist1h3e
Hist1h2ae
Hist1h2bf
Hist1h2be
Hist1h1e
Hist1h2ac
Hist1h4c
Hfe
Hist1h3c
Hist1h3a
C530050E15Rik
Gmnn
Gm40841
Sox4
E2f3
Serpinb1a
Serpinb6a
Tubb2a
Tubb2b
Slc22a23
Gm47127
Pxdc1
Gm48708
F13a1
Gm4035
Gm47751
CT009713.1
Gm46411
Tfap2a
Mak
Gm32184
Adtrp
Gfod1
Gm34084
Dtnbp1
Atxn1
Kif13a
Dek
6720427I07Rik
Wnk2
Susd3
Fgd3
Cenpp
Diras2
Gm16578
Gprin1
Sncb
Mxd3
Dbn1
Dok3
Gm15911
Cxcl14
Spock1
Klhl3
Gkap1
Agtpbp1
Zcchc6
Platr25
Gm5141
Zfp367
Ctsl
Cntnap3
4933433G19Rik
Gm49064
Zfp458
Zfp457
Zfp738
Zfp65
Adcy2
Gm26819
Ice1
Adamts16
Trip13
Exoc3
Zfp72
Cast
Rhobtb3
Arsk
Slf1
Gm38604
Nr2f1
Adgrv1
Polr3g
Gm17259
Gm26803
Gm17750
A230107N01Rik
Rasa1
Vcan
Atp6ap1l
A830009L08Rik
Rasgrf2
Msh3
Zfyve16
Cmya5
Jmy
Gm32089
Pde8b
Crhbp
Iqgap2
Sv2c
Polk
Hmgcr
5330416C01Rik
Arhgef28
Fcho2
Map1b
Cartpt
Bdp1
Ocln
Marveld2
Cenph
Ccnb1
Srek1
Rgs7bp
Ipo11
Kif2a
Rab3c
Gm48837
2810403G07Rik
Gm48879
Gm41071
Hspb3
A430090L17Rik
Itga2
Itga1
Parp8
Nim1k
Zfp131
Akr1c19
Klf6
Adarb2
Idi1
Dip2c
Gm36423
Heatr1
Nid1
Lyst
B3galnt2
Arid4b
Inhba
Elmo1
Aoah
Hist1h2ai
Hist1h2bm
Hist1h2bn
Hist1h2bp
Zfp184
Hist1h2bj
Hist1h4h
Hist1h2af
Hist1h3f
Hist1h1d
Hist1h2bg
Hist1h3d
Hist1h4d
Hist1h2bc
Hist1h1t
Hist1h1c
Hist1h2bb
Hist1h2ab
Hist1h3b
Hist1h1a
Cmah
Ripor2
D130043K22Rik
Dcdc2a
Gm26735
Gm11365
Foxq1
Serpinb6b
Ripk1
Prpf4b
Ly86
Gm47731
Rreb1
Riok1
Gm31834
Sycp2l
Gm26877
Tmem170b
Gm28707
Hivep1
Edn1
Rnf182
Cd83
Gm47792
Jarid2
Mylip
Gm47460
4930453C13Rik
5033430I15Rik
Rbm24
Id4
A830005F24Rik
Ninj1
Bicd2
Omd
Nol8
Iars
Cks2
Secisbp2
Gadd45g
Gm2762
Sfxn1
Hrh2
Gm48623
Cplx2
Higd2a
Unc5a
Grk6
Prr7
Ddx46
Tgfbi
Smad5
Ntrk2
Gm34354
Gm34961
Dapk1
Ercc6l2
Gm10767
Gm46440
Zfp759
Tert
Brd9
Ttc37
Mctp1
A830082K12Rik
Arrdc3
Lysmd3
Mblac2
2310067P03Rik
Mef2c
2810049E08Rik
Edil3
Hapln1
Gm20379
Dhfr
Serinc5
Mtx3
Homer1
Arsb
Lhfpl2
Wdr41
Gm48420
Col4a3bp
Fam169a
Enc1
Gm5086
Foxd1
Zfp366
Ccdc125
5930438M14Rik
Cd180
Gm17160
Sgtb
Cenpk
Srek1ip1
Gm28988
Plk2
Mier3
Ankrd55
Il6st
Slc38a9
Dhx29
Gm10734
Hcn1
Hmgcs1
Gm8237
Gm3248
Gm3453
Gm3411
Gm21103
Gm3629
Gm8050
Gm3636
Gm3667
Gm10406
Gm3696
Gm3512
Gm3739
Gm3752
Gm3558
Dnase1l3
Fezf2
Cadps
Oxsm
Rarb
Nr1d2
Gm2244
Gm2237
Gm5458
Saysd1
Kcnk5
Gm30054
Dnajc9
Cfap70
6230400D17Rik
Dupd1
Zfp503
Gm7480
Dlg5
Zmiz1os1
Zcchc24
Arf4os
Appl1
Ccdc66
Cacna2d3
Gm47414
Cacna1d
Itih3
Gnl3
Stab1
Nisch
Phf7
Dnah1
Ldb3
Gm49025
Ccser2
2610528A11Rik
Nrg3
Fam213a
Ptgdr
Fermt2
Ddhd1
Bmp4
Gm10371
Wdhd1
Dlgap5
Atg14
Slc35f4
3632451O06Rik
Ccnb1ip1
Klhl33
Ndrg2
Supt16
5330426L24Rik
Haus4
Cdh24
Slc22a17
Myh6
Zfhx2
Jph4
A730061H03Rik
Cideb
Cenpj
Zmym5
Lats2
Ska3
Gm6904
Phf11a
Phf11b
Phf11d
Atp8a2
Tnfrsf19
Gm27010
Dleu7
Gm26536
Fdft1
Gm17116
Extl3
Fzd3
Pnoc
Esco2
Cdca2
Dock5
Slc25a37
Polr3d
Bmp1
Itm2b
Lrch1
Serp2
Lacc1
Akap11
Dgkh
Rgcc
Naa16
Wbp4
Pcdh8
Diaph3
Pcdh20
Pcdh9
Dach1
Dis3
Klf12
Tbc1d4
Kctd12
Mycbp2
Ednrb
Rnf219
Slitrk1
1700100I10Rik
Sox21
Dzip1
Uggt2
Dock9
1810041H14Rik
Gpr18
Gpr183
A330035P11Rik
Zic5
Tmtc4
Nalcn
Gm2897
D830030K20Rik
Gm2956
Gm3002
Gm5796
2610042L04Rik
Gm3164
Gm3047
Gm3239
Gm3252
Gm8281
Pxk
Gm48439
Ptprg
Synpr
Atxn7
Il3ra
Nek10
Thrb
Nid2
2810402E24Rik
Plau
Kat6b
Il17rd
Fam208a
Erc2
Chdh
AC154646.1
Mustn1
Nek4
Pbrm1
Nt5dc2
1810011H11Rik
Arhgap22
Gdf10
Mmrn2
Grid1
Gpr137c
Gm15601
Cdkn3
Samd4
Socs4
Lgals3
Fbxo34
Ktn1
Apex1
Rnase10
Rnase4
Rnase6
Slc39a2
Arhgef40
Tmem253
Gm49086
Mmp14
Carmil3
Cpne6
Pck2
Irf9
AC174678.1
Ltb4r1
Nfatc4
Rnf17
Mphosph8
Zmym2
Ift88
Fgf9
Amer2
Spata13
Arl11
Fam124a
Wdfy2
Ctsb
Xkr6
Pinx1
Mir124a-1hg
Kif13b
Pbk
Ccdc25
Clu
Stmn4
Gm5464
Pnma2
Nefl
Stc1
Loxl2
4930480K23Rik
Egr3
Lgi3
Reep4
Dok2
Gfra2
Rcbtb2
Lpar6
Zc3h13
Kctd4
2900040C04Rik
Tsc22d1
Enox1
Epsti1
Olfm4
Pcdh17
Bora
Pibf1
Klf5
Lmo7
Acod1
Slitrk5
Mir17hg
Gpc5
Gpc6
Cldn10
Gm49179
Mbnl2
Rap2a
Ipo5
Farp1
Zic2
Ccdc152
Ghr
Gm2245
Egflam
Nipbl
Slc1a3
Skp2
Il7r
Spef2
Dnajc21
Npr3
Pdzd2
Cdh6
Gm2824
Basp1
Trio
Tspyl5
Gm10384
Ncald
Klf10
Angpt1
Sybu
Kcnv1
Csmd3
Trps1
Rad21
Ext1
Samd12
Enpp2
Taf2
Dscc1
Has2
Atad2
Mtss1
Gm19510
Fam84b
Gm30159
Asap1
Adcy8
Kcnq3
Fam135b
Col22a1
Kcnk9
Ago2
Ptk2
Slc45a4
Ly6d
Ly6k
2010109I03Rik
Ly6a
Ly6h
Nrbp2
BC024139
Plec
Scrt1
Tonsl
Lrrc24
Rbfox2
Apol11b
Apol8
Myh9
Foxred2
Cacng2
Elfn2
Card10
AL589670.1
Sox10
Baiap2l2
Kcnj4
Fam227a
Sun2
Pdgfb
Dnajb7
Rangap1
Gm17597
Tob2
Cenpm
Nfam1
Efcab6
Sult4a1
1810041L15Rik
Gm29666
Smc1b
Celsr1
Mlc1
Mapk12
Mapk11
Dennd6b
Gm26798
Lmf2
Syt10
Cpne8
Kif21a
Abcd2
Slc2a13
Gxylt1
Adamts20
Pus7l
Twf1
Nell2
Gm49169
A130051J06Rik
Gm17546
2610037D02Rik
Slc38a2
Amigo2
Rpap3
Rapgef3
Hdac7
Senp1
Adcy6
Fkbp11
Ddn
Tuba1b
Nckap5l
Faim2
Racgap1
Lima1
Fam186a
2310068J16Rik
AC125526.1
Pou6f1
Smagp
Galnt6
Fignl2
Krt1
Krt77
Csad
Gm26518
Map3k12
Cbx5
Gpr84
Itga5
Ppp1r1a
Selenop
Oxct1
Plcxd3
Dab2
Fyb
Rictor
Lifr
Nup155
2410089E03Rik
Gm31282
Gm49249
Lmbrd2
Zfr
Cdh9
Cdh10
Cdh12
Cdh18
Gm5468
Myo10
Retreg1
March11
Ank
Dnah5
Ctnnd2
Sema5a
Cpq
Matn2
Pop1
Kcns2
Vps13b
Gm49085
Gm26863
Gm49077
Baalc
Fzd6
Cthrc1
Rims2
AU022793
Zfpm2
Aard
Mal2
Nov
Deptor
Col14a1
Tbc1d31
Sqle
Trib1
Myc
Gm20717
Phf20l1
Khdrbs3
Dennd3
Adgrb1
AC139671.1
Ly6e
Mapk15
Smpd5
Gm35339
Scx
Kifc2
Kctd17
Lgals1
H1f0
Gm20420
Gm16059
Apobec3
Syngr1
Atf4
Cacna1i
Tnrc6b
Xpnpep3
Csdc2
Srebf2
Sept3
Tspo
Mpped1
Fam118a
Fam19a5
Creld2
Pim3
Panx2
C730034F03Rik
Mapk8ip2
Shank3
Lrrk2
Cntn1
Gm26760
Pdzrn4
Ccdc184
OR5BS1P
Cacnb3
Tuba1c
Troap
Kcnh3
Prpf40b
Nckap5los
Asic1
Mettl7a3
Gm27209
Slc4a8
Scn8a
Nr4a1
Krt18
Espl1
Amhr2
AC123870.1
AC164069.1
Nmral1
Anks3
AU021092
Grin2a
Emp2
Tvp23a
Socs1
Zc3h7a
Rsl1d1
Mcm4
Spidr
Fgd4
Spag6l
AC166832.3
2610318N02Rik
Sdf2l1
Slc7a4
Ranbp1
Gp1bb
Cdc45
Abcc5
Camk2n2
Clcn2
Liph
Igf2bp2
Dgkg
Rfc4
Sst
Lppos
Fgf12
Atp13a5
Tmem44
AC130815.2
Fbxo45
Umps
Kalrn
Parp14
Dtx3l
Cd86
4930565N06Rik
Stxbp5l
Gm36028
Arhgap31
Upk1b
Gap43
Atp6v1a
Cd200
Tmprss7
Tagln3
Phldb2
Plcxd2
Dzip3
Bbx
Alcam
Nfkbiz
St3gal6
Crybg3
Epha6
Epha3
Zfp654
Htr1f
Cadm2
Robo2
Samsn1
Nrip1
Btg3
D16Ertd472e
App
Adamts1
Adamts5
Grik1
Synj1
Paxbp1
Dnajc28
Rcan1
Runx1
Kcnj6
Brwd1
Hmgn1
Dscam
Mx1
Zfp174
Glis2
Smim22
Gm42477
Rbfox1
Abat
Rpl39l
Snn
4930509G22Rik
Tnfrsf17
Snx29
Shisa9
Bfar
Mpv17l
2900011O08Rik
Nde1
Abcc1
Snai2
Prkdc
Cebpd
Hic2
Tmem191c
Serpind1
Arvcf
Cldn5
B3gnt5
Klhl24
Yeats2
AC087898.2
Vwa5b2
Ece2
Ephb3
Rtp4
